week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-08-10,S008,Sore Throat,23.25968385853359,1.2782877984293088,6.516290726817039,0,10,39.24,9.66,30.0,0.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,32.84320940430732,32.84,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.8, producing a GREEN alert. Supporting evidence: statistical anomaly (39.2); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S008-GREEN-0291,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.49,5.89,1.45,4.5,0.0,5.51,12.01,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.8. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.01; anomaly=5.89; objective_a=5.51; persistence=4.50; baseline=3.49; temporal=1.45; spatial=0.00,0
2026-08-10,S011,Chest Pain,37.85992470695763,1.3023647131866884,53.84615384615385,0,10,37.91,0.58,30.0,11.75,D006,47.236,42.56,54.25,67.97095089916444,24.0,285.0,285.0,32.63423134091831,32.63,1,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.6, producing a GREEN alert. Supporting evidence: historical baseline deviation (37.9); statistical anomaly (37.9); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (68.0).",ALT-20260810-S011-GREEN-0292,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.68,5.69,0.09,4.5,1.76,4.72,10.2,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.6. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.6. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=10.20; anomaly=5.69; baseline=5.68; objective_a=4.72; persistence=4.50; spatial=1.76; temporal=0.09,0
2026-08-10,S002,Headache,23.86641230136448,1.327801858704437,5.787937743190665,0,10,39.42,0.38,30.0,0.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,32.24695508622453,32.25,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.2, producing a GREEN alert. Supporting evidence: statistical anomaly (39.4); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S002-GREEN-0293,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.58,5.91,0.06,4.5,0.0,5.74,12.46,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.2. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.2. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; anomaly=5.91; objective_a=5.74; persistence=4.50; baseline=3.58; temporal=0.06; spatial=0.00,0
2026-08-10,S021,Abdominal Pain,19.732292117029694,0.9545257623158993,12.745098039215694,0,10,36.68,20.0,30.0,0.0,D008,48.106,42.95,55.84,74.94382565027162,55.0,1243.0,1243.0,32.0140176650952,32.01,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 32.0, producing a GREEN alert. Supporting evidence: statistical anomaly (36.7); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.9).",ALT-20260810-S021-GREEN-0294,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,2.96,5.5,3.0,4.5,0.0,4.81,11.24,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 32.0. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 32.0. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=11.24; anomaly=5.50; objective_a=4.81; persistence=4.50; temporal=3.00; baseline=2.96; spatial=0.00,0
2026-08-10,S018,Nausea,22.61167825261421,1.2122562507124082,8.024691358024697,0,10,38.49,0.0,30.0,0.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,31.862244978911995,31.86,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.9, producing a GREEN alert. Supporting evidence: statistical anomaly (38.5); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S018-GREEN-0295,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.39,5.77,0.0,4.5,0.0,5.74,12.46,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 31.9. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.9. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; anomaly=5.77; objective_a=5.74; persistence=4.50; baseline=3.39; temporal=0.00; spatial=0.00,0
2026-08-10,S009,Runny Nose,35.501836861041234,1.716232660642066,16.3265306122449,1,10,42.28,15.06,30.0,21.0,,0.0,,,0.0,0.0,,0.0,21.576275529156185,21.58,0,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 21.6, producing a GREEN alert. Supporting evidence: historical baseline deviation (35.5); statistical anomaly (42.3).",ALT-20260810-S009-GREEN-0296,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.33,6.34,2.26,4.5,3.15,0.0,0.0,0,2,Statistical anomaly; Historical baseline,Temporal acceleration; Persistence; Spatial propagation; Objective A; Severity burden,The composite risk score is 21.6. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 21.6. Primary risk drivers: Statistical anomaly, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation, Objective A, Severity burden. No specific disease association was available.",anomaly=6.34; baseline=5.33; persistence=4.50; spatial=3.15; temporal=2.26; objective_a=0.00; severity=0.00,0
2026-08-10,S023,Weight Loss,9.154255241971168,0.2316082556947405,17.647058823529417,0,10,30.12,0.0,0.0,0.0,D006,47.236,42.56,54.25,67.97095089916444,24.0,285.0,285.0,20.810380921170346,20.81,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.8, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (68.0).",ALT-20260810-S023-GREEN-0297,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,1.37,4.52,0.0,0.0,0.0,4.72,10.2,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 20.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 20.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=10.20; objective_a=4.72; anomaly=4.52; baseline=1.37; temporal=0.00; persistence=0.00; spatial=0.00,0
2026-08-17,S024,Night Sweats,73.65217391304347,3.650335826208402,72.17391304347825,1,10,76.41,82.97,80.12,51.0,D006,47.236,42.56,54.25,93.35231516674024,38.0,292.0,292.0,73.34927336196755,73.35,5,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 73.3, producing a ORANGE alert. Supporting evidence: historical baseline deviation (73.7); statistical anomaly (76.4); temporal acceleration (83.0); persistent signal (80.1); spatial propagation (51.0); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (93.4).",ALT-20260817-S024-ORANGE-0298,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",11.05,11.46,12.45,12.02,7.65,4.72,14.0,5,7,Severity burden; Temporal acceleration; Persistence,,The composite risk score is 73.3. Multiple evidence sources support the signal (7 moderate-or-strong and 5 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 73.3. Primary risk drivers: Severity burden, Temporal acceleration, Persistence. Weaker or missing corroboration: No major evidence category is currently weak.. The associated disease is D006.",severity=14.00; temporal=12.45; persistence=12.02; anomaly=11.46; baseline=11.05; spatial=7.65; objective_a=4.72,2
2026-08-17,S023,Weight Loss,77.79409140517065,2.747645484310239,114.63414634146343,1,10,73.4,63.23,39.36,9.0,D006,47.236,42.56,54.25,93.35231516674024,38.0,292.0,292.0,58.14406098578662,58.14,4,6,True,False,True,ORANGE,True,"Composite outbreak-risk score is 58.1, producing a ORANGE alert. Supporting evidence: historical baseline deviation (77.8); statistical anomaly (73.4); temporal acceleration (63.2); persistent signal (39.4); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (93.4).",ALT-20260817-S023-ORANGE-0299,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",11.67,11.01,9.48,5.9,1.35,4.72,14.0,4,6,Severity burden; Historical baseline; Statistical anomaly,Spatial propagation,The composite risk score is 58.1. Multiple evidence sources support the signal (6 moderate-or-strong and 4 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 58.1. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Spatial propagation. The associated disease is D006.",severity=14.00; baseline=11.67; anomaly=11.01; temporal=9.48; persistence=5.90; objective_a=4.72; spatial=1.35,2
2026-08-17,S011,Chest Pain,67.36488405817542,2.0018930434905253,109.52380952380952,2,10,53.85,28.78,30.0,27.67,D006,47.236,42.56,54.25,93.35231516674024,38.0,292.0,292.0,49.87617988373735,49.88,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 49.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (67.4); statistical anomaly (53.9); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (93.4).",ALT-20260817-S011-YELLOW-0300,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",10.1,8.08,4.32,4.5,4.15,4.72,14.0,2,4,Severity burden; Historical baseline,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 49.9. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.9. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=14.00; baseline=10.10; anomaly=8.08; objective_a=4.72; persistence=4.50; temporal=4.32; spatial=4.15,1
2026-08-17,S027,Dehydration,66.60228327239165,2.0761369963434992,166.66666666666669,1,10,57.37,23.35,62.09,15.0,D008,48.106,42.95,55.84,61.34847407553812,50.0,1212.0,1212.0,47.67471360218946,47.67,4,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 47.7, producing a YELLOW alert. Supporting evidence: historical baseline deviation (66.6); statistical anomaly (57.4); persistent signal (62.1); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (61.3).",ALT-20260817-S027-YELLOW-0301,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",9.99,8.61,3.5,9.31,2.25,4.81,9.2,4,5,Historical baseline; Persistence; Severity burden,Temporal acceleration; Spatial propagation,"The composite risk score is 47.7. There are 5 evidence sources showing at least moderate abnormality, including 4 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 47.7. Primary risk drivers: Historical baseline, Persistence, Severity burden. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D008.",baseline=9.99; persistence=9.31; severity=9.20; anomaly=8.61; objective_a=4.81; temporal=3.50; spatial=2.25,1
2026-08-17,S025,Bleeding,82.0,3.744050799625876,282.60869565217394,1,10,61.18,3.93,56.34,11.0,D001,46.728,44.36,50.28,67.2407899990632,142.0,1779.0,1779.0,46.92641849985948,46.93,4,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 46.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (82.0); statistical anomaly (61.2); persistent signal (56.3); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (67.2).",ALT-20260817-S025-YELLOW-0302,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",12.3,9.18,0.59,8.45,1.65,4.67,10.09,4,5,Historical baseline; Severity burden; Statistical anomaly,Temporal acceleration; Spatial propagation,"The composite risk score is 46.9. There are 5 evidence sources showing at least moderate abnormality, including 4 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 46.9. Primary risk drivers: Historical baseline, Severity burden, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",baseline=12.30; severity=10.09; anomaly=9.18; persistence=8.45; objective_a=4.67; spatial=1.65; temporal=0.59,1
